source_paper,star_name,normalized_name,age_gyr,age_err_lo_gyr,age_err_hi_gyr,prot_days,query_name,simbad_found,simbad_main_id,simbad_ra_deg,simbad_dec_deg,simbad_ids,simbad_status,gaia_dr3_source_id_from_simbad,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,ebpminrp_gspphot,g_rp,bp_rp_0,ruwe_flag
Engle_2024,GJ 581,GJ 581,,,,147.8,GJ 581,True,BD-07  4003,229.8617789114604,-7.722274860407221,TIC 36853511|Karmn J15194-077|MCC 159|StKM 2-1135|GES J15192557-0743217|HIP 74995|Gaia DR3 6322070093095493504|CNS5 3780|Gaia DR2 6322070093095493504|WISEA J151925.96-074321.2|PM J15194-0743E|TYC 5594-1093-1|PLX 3458|8pc 159.52|BD-07  4003|Ci 20  923|G 151-46|G 152-9|GCRV  8863|GEN# -0.00704003|GSC 05594-00593|HIC  74995|JP11   273|LFT 1195|LHS   394|LPM 564|LTT  6112|GJ 581|NLTT 39886|NSV  7023|UBV   13194|UBV M   5243|V* HO Lib|Wolf  562|Zkh 217|[RHG95]  2420|PLX 3458.00|2MASS J15192689-0743200|UCAC3 165-136246|DENIS J151926.8-074319|UCAC2  29110263|UCAC4 412-059591|Gaia DR1 6322069882641960448|WEB 12795,ok,6.322070093095494e+18,6.322070093095494e+18,229.8563013332923,-7.722707024157902,158.71827296463243,0.030101538,-1221.2776289653712,-97.22923861858034,9.421787,10.813405,8.251837,2.5615683,1.3033525,0.0,1.1699505,2.5615683,True
Engle_2024,GJ 191,GJ 191,,,,153.2,GJ 191,True,HD  33793,77.91912433145708,-45.01843381524333,TIC 200385493|GJ 191|HIP 24186|Gaia DR3 4810594479418041856|PLX 1181|2MASS J05114046-4501051|AC2000 3505363|CD-45  1841|CPC  0  2725|CPD-44   612|Ci 20  319|GC  6369|GCRV  3085|GEN# +1.00033793|GSC 07594-01580|GSC 08078-01749|HD  33793|HIC  24186|IRAS 05100-4502|JP11  1005|LFT  395|LHS    29|LTT  2200|NLTT 14668|CNS5 1304|PM 05097-4500|SAO 217223|TYC 8078-1749-1|UBV    4985|UBV M  10717|V* VZ Pic|Zkh  69|[RHG95]   887|PLX 1181.00|NAME Kapteyn's star|Gaia DR2 4810594479417465600|NAME Kapteyn Star|PM J05116-4501|NAME Kapteyn's|uvby98 100033793|WEB  4691,ok,4.810594479418042e+18,4.810594479418042e+18,77.9599373502188,-45.0438126993602,254.19859326384577,0.016842743,6491.223339061598,-5708.614150045243,8.063552,9.086244,7.059598,2.0266457,1.1701684,0.0,1.0039539,2.0266457,False
Engle_2024,au Mic,au Mic,,,,4.86,au Mic,True,HD 197481,311.28971873921626,-31.34089941384472,MCC 824|GJ 803|Gaia DR3 6794047652729201024|TYC 7457-641-1|2MASS J20450949-3120266|PLX 4939|WDS J20452-3120A|2E  4416|1AXG J204508-3119|2E 2042.0-3131|2RE J2045-312|2RE J204510-312000|CCDM J20451-3122A|CD-31 17815|CPC 17 11323|CPD-31  6335|Ci 20 1225|GCRV 12995|GEN# +1.00197481|HD 197481|HIC 102409|CNS5 5128|HIP 102409|IDS 20390-3142 A|LTT  8214|NLTT 49807|PPM 300560|RBS  1695|RE J2045-312|RE J204509-312004|SAO 212402|UBV   17963|UGP 505|V* AU Mic|Zkh 310|[FS2003] 1089|[GKL99] 394|[L91b] 329|[RHG95]  3241|Karmn J20451-313|PLX 4939.00|1RXS J204509.4-312023|2EUVE J2045-31.3|EUVE J2045-31.3|RX J2045.2-3120|1SWASP J204509.52-312027.2|ASAS J204510-3120.4|ASAS J204509-3120.3|AKARI-IRC-V1 J2045097-312029|IRAS 20420-3131|WISE J204509.76-312030.9|IRAS F20420-3131|WISEA J204509.75-312030.9|** LDS  720A|UCAC4 294-224065|PM J20451-3120|WEB 18541|Gaia DR2 6794047652729201024|TIC 441420236|TOI-2221,ok,6.794047652729201e+18,6.794047652729201e+18,311.2911826481039,-31.3425000799281,102.9431913175485,0.0231121890246868,281.31903452626165,-360.14771869635376,7.84343957901001,8.909955978393555,6.79863166809082,2.1113243103027344,0.9273568391799928,,1.0448079109191897,,False
Engle_2024,HIP 23309,HIP 23309,,,,8.6,HIP 23309,True,CD-57  1054,75.19637357894,-57.25707024687001,TIC 220473309|WISEA J050047.15-571524.5|RAVE J050047.1-571526|HIP 23309|Gaia DR3 4764027962957023104|2MASS J05004714-5715255|CD-57  1054|CPD-57   723|GSC 08513-00572|HIC  23309|PPM 333969|RBS   608|TYC 8513-572-1|1RXS J050046.6-571511|ASAS J050047-5715.4|ASAS J050046-5715.1|RAVE J050047.2-571526|UCAC4 164-005047|PM J05007-5715|Gaia DR1 4764027958661044352|Gaia DR2 4764027962957023104|WISE J050047.16-571524.7,ok,4.764027962957023e+18,4.764027962957023e+18,75.19666437541598,-57.25674085176277,37.21185747681589,0.01258996,35.38835067056905,74.11315957504551,9.37731,10.327255,8.403519,1.9237366,1.0049267,,0.9737911,,False
Engle_2024,GJ 410,GJ 410,,,,14.52,GJ 410,True,V* DS Leo,165.65975842087,21.9671388926,GALEX J110238.4+215801|GJ 410|HIP 53985|Gaia DR3 3988689609004982912|PLX 2574|LSPM J1102+2158|AG+22 1213|BD+22  2302|DO 14329|GCRV 61798|GEN# +1.00095650|GSC 01436-00304|CNS5 2694|HD  95650|HIC  53985|MCC 129|PPM 100840|RBS   934|TYC 1436-304-1|UBV   10085|UBV M  16728|V* DS Leo|VVO 100|[GKL99] 231|[RHG95]  1717|2MASS J11023832+2158017|PLX 2574.00|1RXS J110238.1+215808|RX J1102.6+2158|[ZEH2003] RX J1102.6+2158  1|UCAC4 560-050274|PM J11026+2158|Gaia DR1 3988689604715309568|WEB  9766|Gaia DR2 3988689609004982912|Karmn J11026+219|TIC 97488127,ok,3.988689609004983e+18,3.988689609004983e+18,165.660442631078,21.96690929052043,83.76419563486569,0.0203579142689704,142.77050015541252,-51.66078672242831,8.811088562011719,9.819595336914062,7.81390380859375,2.0056915283203125,1.1218639612197876,0.0003999999898951,0.9971847534179688,2.0052915283304173,False
Engle_2024,GJ 49,GJ 49,,,,19.45,GJ 49,True,BD+61   195,15.661950261244172,62.34504868261972,TIC 256419669|GJ 49|HIP 4872|Gaia DR3 522863309964987520|CNS5 289|2MASS J01023895+6220422|PLX  204|LSPM J0102+6220|ASCC  105461|BD+61   195|BSD   8-1525|Ci 20   68|G 244-7|G 243-52|GCRV   585|HIC   4872|IRAS 00594+6204|IRCO  2654|JP11   226|LFT   94|LHS  1179|LTT 10363|MCC 2|NLTT  3392|TYC 4021-1115-1|UBV     959|UBV M   4482|VVO 303|Wolf   46|Zkh  20|[GS83]  67|[RHG95]   199|USNO-B1.0 1523-00040382|** WNO   51A|WDS J01026+6221A|PM J01026+6220|WISEA J010239.92+622043.1|GEN# +0.06100195A|UCAC4 762-010009|Gaia DR1 522863305661202688|WEB   944|Gaia DR2 522863309964987520|Karmn J01026+623,ok,5.228633099649875e+17,5.228633099649875e+17,15.668950820681058,62.345451222893885,101.42379529598418,0.016878147,731.0879947758527,90.53173556175588,8.671337,9.792029,7.6165996,2.1754298,1.0359348,,1.0547376,,False
Engle_2024,GJ 649,GJ 649,,,,21.42,GJ 649,True,BD+25  3173,254.5368733779512,25.74415945912639,TIC 236743275|MCC 785|StKM 2-1286|GJ 649|HIP 83043|Gaia DR3 4572835535272627712|PLX 3857|LSPM J1658+2544|ASCC  694128|UCAC2  40870437|USNO-B1.0 1157-00248752|BD+25  3173|Ci 20 1014|G 169-38|G 170-6|GCRV  9782|GEN# +0.02503173|HIC  83043|CNS5 4154|IRAS 16560+2549|LFT 1313|LHS  3257|LTT 15016|NLTT 43922|PM 16561+2550|Ross  860|TYC 2063-479-1|UBV   14365|UBV M   1485|VVO  44|Zkh 239|[RHG95]  2673|2MASS J16580884+2544392|PLX 3857.00|WISEA J165808.75+254433.6|NSV 20873|Gaia DR2 4572835535272064768|UCAC4 579-054393|PM J16581+2544|Gaia DR1 4572835737133711744|WEB 14039|Karmn J16581+257,ok,4.572835535272628e+18,4.572835535272628e+18,254.5363043963596,25.74190129542793,96.23334220914136,0.02437334,-115.31383055701954,-508.0870811384355,8.823617,9.900322,7.787876,2.1124458,1.1639711,,1.0357409,,False
Engle_2024,GJ 3470,GJ 3470,,,,21.54,GJ 3470,True,LP  424-4,119.77433139864,15.391454462500002,TIC 19028197|AP J07590587+1523294|GJ 3470|Gaia DR3 654687847820642560|Cl* Melotte   25    EGG      29|LSPM J0759+1523|USNO-B1.0 1053-00160863|LP  424-4|NLTT 18739|[RHG95]  1255|Gaia DR2 654687847820642560|2MASS J07590587+1523294|UCAC4 527-044913|PM J07590+1523|Karmn J07590+153|NAME-IAU Kaewkosin|TOI-5094,ok,6.546878478206426e+17,6.546878478206426e+17,119.77347532185622,15.39120115360942,34.01722474122476,0.025542034,-185.7063619241512,-56.99404074674392,11.360213,12.564076,10.2686205,2.295456,1.1406182,,1.0915928,,False
Engle_2024,GJ 887,GJ 887,,,,33.0,GJ 887,True,HD 217987,346.4668157737879,-35.85307088473306,1RXS J230547.3-355125|TYC 7512-1263-1|TIC 471015557|TIC 155315739|GJ 887|Gaia DR3 6553614253923452800|GC 32159|UGP 591|2MASS J23055131-3551130|PLX 5584|CNS5 5688|AC2000 3355101|CD-36 15693|CPC 18 11792|CPD-36  9694|CSV   8819|Ci 20 1400|GCRV 14482|GEN# +1.00217987|HD 217987|HIC 114046|HIP 114046|IRAS 23029-3607|JP11  3579|LFT 1758|LHS    70|LPM 849|LTT  9348|NAME Lacaille 9352|NLTT 55782|NSV 14420|SAO 214301|SKY# 43837|UBV   19770|UBV M  26806|Zkh 347|[RHG95]  3630|PLX 5584.00|ASAS J230552-3551.2|WISEA J230557.86-355057.2|uvby98 100217987|WEB 20248|Gaia DR2 6553614253923452800,ok,6.553614253923453e+18,6.553614253923453e+18,346.5039166796005,-35.8471642082214,304.1353692001036,0.01999573,6765.995136250774,1330.2852747179843,6.5220323,7.5897913,5.491506,2.0982852,0.9320045,,1.0305262,,False
Engle_2024,GJ 205,GJ 205,,,,33.72,GJ 205,True,HD  36395,82.8641491050671,-3.677228890139165,TIC 50726077|AP J05312734-0340356|MCC 9|StKM 2-412|GJ 205|HIP 25878|Gaia DR3 3209938366665770752|8pc 175.72|PLX 1255|1RXS J053127.0-034013|BD-03  1123|CNS5 1375|CCDM J05314-0341A|CSI-03  1123  1|CSV   6182|Ci 20  334|DO  1150|G  99-15|GC  6836|GCRV  3349|GEN# +1.00036395|GSC 04770-00574|HD  36395|HIC  25878|IDS 05264-0341 A|IRAS 05289-0342|JP11  1127|LFT  416|LHS    30|LPM 216|LTT  2293|NLTT 15215|NSV  2075|PM 05289-0341|PPM 188143|SAO 132211|SKY#  8855|SV* WR    69|UBV    5309|UGP 117|USNO 812|VVO 242|Wolf 1453|YZ  93  1611|YZC 17  1611|Zkh  71|[RHG95]   930|[SLO58] 19|uvby98 100036395|PLX 1255.00|2EUVE J0531-03.6|EUVE J0531-03.6|[KSP2003] J053127.17-034032.6|WDS J05314-0336A|TYC 4770-574-1|2MASS J05312734-0340356|WISEA J053127.91-034059.8|UCAC4 432-009930|Gaia DR1 3209938366665770752|WEB  5024|Gaia DR2 3209938366665770752|PM J05314-0340|Karmn J05314-036,ok,3.209938366665771e+18,3.209938366665771e+18,82.86754111476276,-3.6865276019053095,175.31313655111924,0.020392798,761.6309015978574,-2092.208719837279,7.1082892,8.191394,6.069535,2.121859,0.96368384,,1.0387545,,False
Engle_2024,GJ 832,GJ 832,,,,38.1,GJ 832,True,HD 204961,323.3915629966566,-49.00899984084111,TIC 139754153|GJ 832|Gaia DR3 6562924609150908416|PLX 5190|CD-49 13515|CF 19546|CPD-49 11439|Ci 20 1290|GCRV 72248|GEN# +1.00204961|HD 204961|HIC 106440|HIP 106440|JP11  3360|L  354-89|LFT 1640|LHS  3685|LPM 787|LTT  8573|NLTT 51502|CNS5 5309|PM 21303-4913|PPM 327332|SRS   2566|UBV   18539|UGP 529|Zkh 321|[RHG95]  3368|2MASS J21333397-4900323|PLX 5190.00|Smethells 83|DENIS J213333.9-490029|UCAC3 82-407809|USNO-B1.0 0409-00764121|DENIS J213333.9-490031|DENIS J213334.0-490030|AKARI-IRC-V1 J2133339-490034|TYC 8431-60-1|IRAS 21302-4913|WISEA J213333.91-490041.1|Gaia DR2 6562924609150908416|UCAC4 205-185051|PM J21335-4900,ok,6.562924609150908e+18,6.562924609150908e+18,323.3912518776402,-49.01263039681064,201.3251983325545,0.0236875750124454,-45.91675295376507,-816.8749628777432,7.7399468421936035,8.902462005615234,6.662552356719971,2.239909648895264,1.0965126752853394,0.0,1.0773944854736328,2.239909648895264,False
Engle_2024,GJ 176,GJ 176,,,,39.3,GJ 176,True,HD 285968,70.73239591997876,18.958165540845552,TIC 397354290|GJ 176|HIP 21932|Gaia DR3 3409711211681795584|AP J04425581+1857285|2MASS J04425581+1857285|PLX 1046|LSPM J0442+1857|ASCC  838914|UCAC2  38384336|USNO-B1.0 1089-00054746|BD+18   683|CNS5 1177|Ci 20  303|G  85-9|G  83-32|G   8-55|GCRV  2763|GEN# +1.00285968|GEN# +0.01800683|HD 285968|HIC  21932|JP11  3797|LFT  372|LHS   196|LTT 11495|MCC 107|NLTT 13785|PM 04400+1853|Ross   33|TYC 1275-2034-1|UBV    4524|UBV M    869|VVO 203|Zkh  64|[HFE83]  320|[RHG95]   817|PLX 1046.00|IRAS 04399+1852|AKARI-IRC-V1 J0442561+185721|Gaia DR2 3409711211681795584|WISEA J044256.24+185718.0|UCAC4 545-010524|PM J04429+1857|Gaia DR1 3409711211297795584|WEB  4214|Karmn J04429+189|1RXS J044254.6+185718,ok,3.409711211681796e+18,3.409711211681796e+18,70.73548173808452,18.95320292639181,105.42748417135272,0.021029381,656.6469583029074,-1116.5935413672632,9.004439,10.210481,7.909447,2.3010335,0.88777876,,1.0949922,,False
Engle_2024,GJ 15A,GJ 15A,,,,50.69,GJ 15A,True,HD   1326,4.5953540832,44.02295498655222,TIC 440109725|AP J00182256+4401222|MCC 85|StKM 2-24a|GJ 15 A|HIP 1475|Gaia DR3 385334230892516480|ASCC  373571|2MASS J00182256+4401222|LSPM J0018+4401W|USNO-B1.0 1340-00005988|PLX   49|8pc 280.27A|AC2000 1406215|ADS   246 A|AG+43   37|CNS5 89|BD+43    44|CCDM J00184+4401A|CSI+43    44  4|CSI+43    44  1|Ci 20   19|DO 23070|G 171-47|GAT 1029|GC   358|GCRV   161|GEN# +1.10001326|Gmb   34|HIC   1475|JP11   170|JP11   360|LFT   31|LHS     3|LTT 10108|NLTT   919|PM 00155+4344|PPM  42798|SAO  36248|SV* SVS  2042|TYC 2794-157-1|UBV     205|UBV     207|USNO 787|V* GX And|VVO 124|Zkh   5|[GS83]  66|[RHG95]    60|WDS J00184+4401A|Gaia DR2 385334230892516480|** GRB   34A|HD   1326|[GKL99] 9|AKARI-IRC-V1 J0018248+440125|WISE J001825.71+440126.8|WISEA J001825.70+440126.9|UCAC4 671-001465|Gaia DR1 385334123516493568|WEB   265|PM J00183+4401|Karmn J00183+440,ok,3.853342308925165e+17,3.853342308925165e+17,4.613226257557736,44.02478674398518,280.706821579123,0.020284552,2891.5180773367792,411.8320203661465,7.218567,8.332124,6.16774,2.164384,1.0384927,,1.050827,,False
Engle_2024,GJ 411,GJ 411,,,,56.15,GJ 411,True,HD  95735,165.8341450816425,35.96988227279361,TIC 166646191|TIC 353969903|AP J11032023+3558117|MCC 594|StKM 2-691|GJ 411|HIP 54035|Gaia DR3 762815470562110464|PLX 2576|LSPM J1103+3558|ASCC  492123|2MASS J11032027+3558203|USNO-B1.0 1259-00190202|8pc 392.40|AC2000 1340883|AG+36 1043|AGKR  9911|BD+36  2147|CCDM J11033+3558A|Ci 20  604|DO 14335|G 147-17|G 119-52|GAT   62|GAT  962|GC 15183|GCRV  6818|GEN# +1.00095735|GSC 02521-02279|CNS5 2696|HD  95735|HIC  54035|IRAS 11005+3615|JP11  2024|LAL 21185|LFT  756|LHS    37|LTT 12960|NLTT 26105|PM 11006+3617|PPM  75640|RAFGL  411|ROT  1651|SAO  62377|SKY# 21113|TYC 2521-2279-1|UBV   10094|UBV M  16736|USNO 837|Zkh 149|[GKL99] 233|[RHG95]  1719|uvby98 100095735|2MASS J11032023+3558117|PLX 2576.00|XBS J110320.1+355803|WISEA J110319.67+355722.4|UCAC4 630-046224|PM J11033+3558|WEB  9772|Karmn J11033+359,ok,7.628154705621105e+17,7.628154705621105e+17,165.83095967577933,35.948653032660104,392.75294543876464,0.03206665,-580.0570872139048,-4776.588719443488,6.551172,7.6911216,5.475513,2.2156086,0.9638494,0.0,1.0756588,2.2156086,False
Engle_2024,AD Leo (GJ 388),AD Leo,,,,2.24,AD Leo (GJ 388),False,V* AD Leo,154.90117007551083,19.87000290182528,TIC 95431305|AP J10193634+1952122|MCC 574|StKM 2-626|Karmn J10196+198|GES J10193576+1952114|GJ 388|Gaia DR3 625453654702751872|Pul -3  660015|PLX 2420|LSPM J1019+1952|ASCC  863621|UCAC2  38796273|USNO-B1.0 1098-00182796|2MASS J10193634+1952122|1AXG J101937+1951|2E  2259|2RE J101936+195209|2RE J1019+195|8pc 204.60|ADS  7724 C|AG+20 1170|BD+20  2465|CCDM J10199+1951C|Ci 18 1244|Ci 20  574|G  54-23|GC 14167|GCRV  6499|GEN# +0.02002465|GPM 154.902458+19.870105|CNS5 2533|IRAS 10169+2007|JP11    62|LHS  5167|LTT 12761|NLTT 24015|PPM 127309|RBS   855|RE J1019+195|RE J101935+195212|SAO  81292|TYC 1423-174-1|UBV    9550|V* AD Leo|Zkh 141|[CGL99] 10|[FS2003] 0555|[GKL99] 216|[JHC84] 155|[R97] NGC  3227  8|[RHG95]  1616|PLX 2420.00|1ES 1016+20.1|1RXS J101936.3+195215|2E 1016.8+2007|2EUVE J1019+19.8|EUVE J1019+19.8|EXO 1016.8+2007|RX J1019.6+1952|[ZEH2003] RX J1019.6+1952  3|** STF 1424C|WISEA J101935.88+195211.9|UCAC4 550-048962|PM J10196+1952|WEB  9274|Gaia DR2 625453654702751872|Karmn J10196+198AB,ok,6.254536547027519e+17,6.254536547027519e+17,154.89881370110675,19.869809905451323,201.40642101948623,0.0296157002449035,-498.6203603111094,-43.42766908201863,8.20409107208252,9.597193717956545,7.032550811767578,2.564642906188965,1.154494285583496,9.999999747378752e-05,1.1715402603149414,2.564542906191491,False
Engle_2024,HIP 112312,HIP 112312,,,,2.355,HIP 112312,True,V* WW PsA,341.24151182291,-33.25048459491,TIC 206605718|GJ 871.1 A|EUVE J2244-33.2|Gaia DR3 6603693881832177792|CNS5 5613|[FS2003] 1176|RBS  1891|LEHPM 5087|1RXS J224457.7-331506|BPS CS 30344-0093|CCDM J22450-3315A|CD-33 16206|CSI-33-22423  1|GSC 07501-00987|HIC 112312|HIP 112312|IDS 22394-3346 A|L  574-62|LP  984-91|LTT  9174|NLTT 54719|V* WW PsA|2MASS J22445794-3315015|WDS J22450-3314A|1SWASP J224457.83-331500.6|ASAS J224458-3315.1|ASAS J224457-3315.0|** LDS  793A|PM J22449-3315|UCAC4 284-212552|TYC 7501-987-1|Gaia DR2 6603693881832177792|Gaia DR1 6603693877537306112,ok,6.603693881832178e+18,6.603693881832178e+18,341.24246814684966,-33.251032101917744,47.92184273110373,0.025237111,179.9451085900137,-123.18825355296836,10.744967,12.301904,9.523224,2.7786798,1.138691,,1.2217436,,False
Engle_2024,YZ CMi (GJ 285),YZ CMi,,,,2.7758,YZ CMi (GJ 285),False,V* YZ CMi,116.16738460269336,3.5524653409927773,TIC 266744225|AP J07444018+0333089|StKM 2-468|LAMOST J074440.28+033308.8|GJ 285|HIP 37766|Gaia DR3 3136952686035250688|IRAS 07420+0340|PLX 1827|LSPM J0744+0333|ASCC 1124230|UCAC2  33030334|USNO-B1.0 0935-00153510|1AXG J074442+0333|1H 0743+037|2E  1871|2E 0742.0+0340|2RE J0744+033|2RE J074440+033329|8pc 168.59|CSI+03-07421|CNS5 1909|G  50-4|G 112-46|GCRV  5161|GEN# +9.80050004|GEN# +6.10010285|GSC 00183-02190|HIC  37766|JP11  5416|JP11  5128|JP11  5185|LFT  547|LHS  1943|LTT 12064|NLTT 18373|PM 07421+0341|RE J0744+033|RE J074439+033301|Ross  882|TYC  183-2190-1|V* YZ CMi|Zkh 111|[FS2003] 0439|[GKL99] 172|[RHG95]  1219|2MASS J07444018+0333089|PLX 1827.00|1ES 0742+03.6|1RXS J074439.7+033245|2EUVE J0744+03.5|EUVE J0744+03.5|WISEA J074439.92+033304.2|UCAC4 468-034923|PM J07446+0333|WEB  7464|Gaia DR2 3136952686035250688|Karmn J07446+035|** LAF   36A|WDS J07447+0333A,ok,3.13695268603525e+18,3.1369526860352507e+18,116.1658359308822,3.5504844454883244,166.97689652666736,0.0343408659100532,-347.78160133471783,-445.7017799350484,9.692206382751465,11.416927337646484,8.419889450073242,2.997037887573242,1.3503696918487549,9.999999747378752e-05,1.2723169326782229,2.9969378875757684,True
Engle_2024,GJ 729,GJ 729,,,,2.9,GJ 729,True,CD-23 14742,282.45568240083537,-23.83623538204166,TIC 224752354|StKM 2-1392|GJ 729|HIP 92403|Gaia DR3 4075141768785646848|PLX 4338|2E  4140|8pc 336.48|AAVSO 1843-23|AC -24  2833-183|AC -24  2822-183|CSI-23-18467|Ci 20 1108|GCRV 11260|GEN# +6.10010729|GEN# +6.10220154|GEN# +6.00107462|HIC  92403|CNS5 4678|IRAS 18467-2353|JP11  5166|JP11  5192|JP11  5165|LFT 1437|LHS  3414|LPM 688|LTT  7462|NLTT 47045|Ross  154|UBV M  42977|V* V1216 Sgr|Zkh 282|[FS2003] 0993|[GKL99] 365|[RHG95]  2960|2MASS J18494929-2350101|PPM 734465|CD-23 14742|PLX 4338.00|1ES 1846-23.8|1RXS J184948.7-235003|2E 1846.7-2353|2EUVE J1849-23.8|EUVE J1849-23.8|TYC 6859-1332-1|ASAS J184948-2350.0|WISEA J184949.85-235012.5|UCAC4 331-182994|PM J18498-2350|EPIC 215632069|WEB 15960|Gaia DR2 4075141768785646848|EPIC 215632123|** TNN   13A|WDS J18498-2350A|Karmn J18498-238,ok,4.075141768785647e+18,4.075141768785647e+18,282.4587890175222,-23.83709744872712,336.0266016683708,0.031666122,639.367850335873,-193.95792507116096,9.126414,10.732183,7.898147,2.8340364,0.98801184,,1.2282672,,False
Engle_2024,HIP 17695,HIP 17695,,,,3.87,HIP 17695,True,G  80-21,56.84725517263042,-1.972207730923056,TIC 333680372|StKM 2-318|Gaia DR3 3250328209054347264|CNS5 958|WISEA J034723.46-015822.8|TYC 4717-704-1|PM J03473-0158|UCAC4 441-005220|HE 0344-0207|2MASS J03472333-0158195|G  80-21|HIC  17695|NLTT 11853|RBS   472|[ATZ98] A064|1RXS J034723.2-015807|EUVE J0347-01.9|RX J0347.3-0158|ASAS J034723-0158.3|ASAS J034723-0158.0|HIP 17695|Gaia DR2 3250328209054347264|Gaia DR1 3250328273477242624|Karmn J03473-019,ok,3.250328209054348e+18,3.250328209054348e+18,56.848058493838735,-1.973425581033519,59.43199371869756,0.028811961,180.64020406949945,-274.01623129845035,10.5057745,11.839527,9.359375,2.4801521,1.5196763,0.0001,1.1463995,2.4800522,True
Engle_2024,EV Lac (GJ 873),EV Lac,,,,4.3715,EV Lac (GJ 873),False,V* EV Lac,341.70721358761165,44.33399288376722,TIC 154101678|AP J22464980+4420030|MCC 852|GJ 873|Gaia DR3 1934263333784036736|CNS5 5620|BSD  42-60|PLX 5520|LSPM J2246+4420|ASCC  447839|UCAC2  46990456|2MASS J22464980+4420030|2RE J224651+442011|2RE J2246+442|AG+44 2119|BD+43  4305|CCDM J22468+4420A|CSI+43  4305  1|Ci 20 1382|G 216-16|GAT 1203|GCRV 14312|HIC 112460|HIP 112460|IDS 22426+4349 A|IRAS 22446+4404|JP11   175|LFT 1737|LHS  3853|LTT 16695|NLTT 54837|PPM  63398|RE J224651+442019|RE J2246+442|RE J224647+441955|TYC 3226-2288-1|UBV   19534|UBV   19530|V* EV Lac|VVO 299|Zkh 337|[CGL99] 25|[FS2003] 1177|[GKL99] 435|[RHG95]  3584|USNO-B1.0 1343-00505631|1RXS J224650.7+442008|2EUVE J2246+44.3|EUVE J2246+44.3|RX J2246.8+4420|WDS J22468+4420A|WISEA J224649.04+441957.3|** HER    5A|PM J22468+4420|GEN# +0.04304305A|8pc 198.00|UCAC4 672-113378|WEB 20058|Gaia DR2 1934263333784036736|Karmn J22468+443,ok,1.9342633337840369e+18,1.9342633337840369e+18,341.7028254522359,44.3319533233193,197.9573009467556,0.0219906419515609,-706.2158109750716,-458.9196274161519,9.005234718322754,10.522136688232422,7.791977405548096,2.730159282684326,1.1048330068588257,,1.2132573127746582,,False
Engle_2024,GJ 4334,GJ 4334,,,,23.54,GJ 4334,True,V* FZ And,351.41790233091547,53.13497112840861,TIC 25241388|GJ 4334|Gaia DR3 1992715605301433856|LSPM J2325+5308|2MASS J23254016+5308056|NLTT 56828|USNO 361|[RHG95]  3691|PLX 5675.01|LHS   543a|SV* SON 10113|V* FZ And|[GKL99] 443|Gaia DR2 1992715605301433856|WISEA J232541.49+530809.3|PM J23256+5308,ok,1.9927156053014336e+18,1.9927156053014336e+18,351.4254115298933,53.13642444014666,39.31430369401426,0.03680714,1013.6268901516538,326.942217417834,13.059598,14.852523,11.782922,3.069601,2.6070457,,1.2766762,,True
Engle_2024,LHS 2686,LHS 2686,,,,28.8,LHS 2686,True,G 177-25,197.55262189514167,47.75518716357696,AP J13101268+4745190|Gaia DR3 1554433777791815808|CNS5 3242|LSPM J1310+4745|ASCC  330651|UCAC2  47737987|USNO-B1.0 1377-00296991|G 177-25|LHS  2686|NLTT 33126|2MASS J13101268+4745190|1RXS J131011.9+474521|RX J1310.1+4745|[ZEH2003] RX J1310.1+4745  1|WISEA J131011.95+474512.1|PM J13102+4745|UCAC4 689-053823|Gaia DR2 1554433777791815808|Karmn J13102+477|TIC 137025855,ok,1.5544337777918157e+18,1.5544337777918157e+18,197.5484170315877,47.75244772037404,82.03930970465137,0.03067261,-636.0594607686569,-616.3915415952039,12.802547,14.736861,11.493626,3.2432356,1.390445,,1.3089218,,True
Engle_2024,GJ 674,GJ 674,,,,33.3,GJ 674,True,CD-46 11540,262.16643990898785,-46.89519113774277,TIC 218263393|GJ 674|HIP 85523|Gaia DR3 5951824121022278144|PLX 3958|CD-46 11540|CF 16662|CPD-46  8664|Ci 20 1038|GEN# -0.04611540|HIC  85523|IRAS 17248-4651|JP11   334|LFT 1351|LHS   449|LPM 645|LTT  6942|CNS5 4293|NLTT 44819|NSV 22079|PPM 762755|TYC 8346-37-1|UBV   14873|Zkh 255|[CS62] E7  64|[RHG95]  2761|2MASS J17283991-4653424|PLX 3958.00|1RXS J172839.7-465335|Gaia DR2 5951824121022278144|2XMM J172840.4-465349|WISEA J172840.53-465351.5|WISE J172840.55-465351.6|UCAC4 216-151217|PM J17286-4653,ok,5.951824121022278e+18,5.951824121022278e+18,262.1701639221161,-46.89910489864381,219.64625138839503,0.026228724,572.5684618204186,-880.5826187621278,8.336431,9.658231,7.193375,2.4648557,1.054375,0.0003,1.1430554,2.4645557,False
